,NIG,Int_WZ,Int_ZB,Int_TW,FWHM_x_WZ,FWHM_x_ZB,FWHM_x_TW,FWHM_y_WZ,FWHM_y_ZB,FWHM_y_TW,max_pos_x_WZ,max_pos_x_ZB,max_pos_x_TW,max_pos_y_WZ,max_pos_y_ZB,max_pos_y_TW,name,COM_x_WZ,COM_x_ZB,COM_x_TW,COM_y_WZ,COM_y_ZB,COM_y_TW,Monitor
120.0,1.0,5.632860040567952,3.0582774223747853,60.962786706194414,5.059456679243151,8.630158200855574,-2.824893560343682,5.091645848419256,8.485596505959398,24.080478550075934,26,38,12,36,40,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_46.tif,43.578640480873105,42.63258590342083,37.6035594129157,28.82359214426193,38.30420142343308,12.51506294302303,12818.0
126.0,0.000285,5.627058823529412,3.110509803921569,61.316941176470586,5.089697970544762,9.472664530104172,-2.8067434123044563,9.866394920987211,8.7440284950166,40.625315655820415,26,37,13,36,39,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_47.tif,43.593016934978046,42.379006026374846,37.65772821636473,28.85904244198202,38.39410978592501,12.520705661743357,12750.0
127.0,0.000285,5.599114571406763,3.0935043126478896,61.19899244332494,5.010700699599066,9.280134494306738,-2.822195274610321,10.345307259840848,8.023717560076944,25.76395001541581,26,36,12,36,38,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_48.tif,43.50573929165417,42.435920844848006,37.5863304596841,28.91032527196881,38.106815041452826,12.519883557338282,13101.0
128.0,0.000285,5.616390513320338,3.11598440545809,61.41447368421053,5.048470305411395,9.453907164455211,-2.8101205502588655,6.238336016797116,8.09743218633326,19.595308548850642,26,36,12,36,38,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_49.tif,43.56611086205151,42.576191220936295,37.59709972425559,28.765159293699114,38.313210301324155,12.513933358461122,12312.0
129.0,1.0,5.64103369727437,3.1003848872830098,61.334537742518265,5.039032278392919,9.403473515293227,-2.8228028973711177,0.9722917550238545,9.168195269206159,38.353947581469804,26,36,12,36,38,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_50.tif,43.525133674947085,42.542170200906995,37.60657104437472,28.816656455385985,38.29150515568392,12.520553243260549,12731.0
135.0,0.000285,5.653310903807922,3.0653769689554977,61.56514757608197,5.134564539410718,8.989172595971016,-2.8231288335321465,9.582808616599609,8.669448151897006,25.402245736909908,26,37,12,36,40,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_51.tif,43.584331971758594,42.507021876325176,37.601003044157046,28.841006843941894,38.39671730399861,12.51773522664749,13078.0
136.0,0.000285,5.711962537249893,3.114176245210728,61.652618135376756,5.0061571303045564,9.633221824580929,-2.8270315584804018,3.91357416203028,8.356013591372362,5.024276286140634,26,37,12,36,40,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_52.tif,43.63432557723553,42.346976159230096,37.68759442626121,28.950109559229062,38.186734470691164,12.513091933546008,11745.0
137.0,0.000284,5.653636363636363,3.084318181818182,61.41537878787879,5.073014524961843,8.329034578643356,-2.8132943975941824,0.612402220656492,8.384541917263189,27.168134805490944,26,37,12,36,39,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_53.tif,43.53461167390255,42.546434799695426,37.58377318878033,28.889947472798415,38.38496303392037,12.52023910702457,13200.0
138.0,1.0,5.691776618594661,3.080929733046947,61.46548020865296,5.00908418444338,9.448757631363247,-2.8260602175885094,8.380179806461872,8.771726625669253,58.88304103855408,26,37,12,38,40,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_54.tif,43.466495053775034,42.70141672683813,37.580479093033006,28.78713711959891,38.19517964295496,12.517874258671299,13036.0
144.0,0.000282,5.67032797029703,3.107673267326733,61.632735148514854,5.125967325107565,8.413629295953095,-2.808100406199406,5.42019674226556,7.711915542982952,13.879922777143424,26,38,12,36,41,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_55.tif,43.50890786565902,42.588087415372364,37.627175610074445,28.783892177993614,38.2406660692951,12.515497221343695,12928.0
145.0,0.000283,5.688116122021269,3.1019948769696497,61.708685865093535,4.990769504221667,8.089465615844313,-2.8341269547531396,-0.9951081508472553,8.033367054313375,16.94769355818735,26,38,12,36,40,38,./pilatus/InAs0799/InAs0799time4/InAs0799time4_1_56.tif,43.511244541484714,42.59169732002102,37.62188094737941,28.83684497816594,38.207767184645796,12.521531636127614,12883.0
