,NIG,Int_WZ,Int_ZB,Int_TW,FWHM_x_WZ,FWHM_x_ZB,FWHM_x_TW,FWHM_y_WZ,FWHM_y_ZB,FWHM_y_TW,max_pos_x_WZ,max_pos_x_ZB,max_pos_x_TW,max_pos_y_WZ,max_pos_y_ZB,max_pos_y_TW,name,COM_x_WZ,COM_x_ZB,COM_x_TW,COM_y_WZ,COM_y_ZB,COM_y_TW
397.0,0.000338,144.67003661837288,177.84859098869606,55.56065913071167,22.585598896083894,17.491754996907442,27.527222004708644,106.1676383321735,21.49033783142501,8318.661310925689,6,35,5,67,40,43,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_77.tif,54.13977588184962,43.358042087001046,54.82665881513512,30.330178914845558,38.4880065385514,13.520705548940974
398.0,0.000338,144.87760926288323,177.68166992824527,55.579174820613176,,17.114914955257017,28.161208783502957,,20.674641021721907,6872.580129756906,23,37,5,74,40,43,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_78.tif,54.10431291680057,43.39292814241554,54.78752037416578,30.340359155528066,38.510967432246886,13.554492732786306
399.0,0.000337,144.48079912935324,177.68547885572139,55.4541355721393,,17.42987459698765,27.75191455042172,,20.302872259518836,6829.790806611326,6,37,5,71,41,43,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_79.tif,54.08417783052952,43.37859630947621,54.77308715631054,30.344425188623056,38.49426707954427,13.53579388865681
400.0,0.000333,144.62717715361683,177.4411580103562,55.6083477169308,19.97226862328521,17.68820541904244,29.76291302613814,128.3100864916795,20.48126712104249,5152.500631892321,0,36,5,77,40,43,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_80.tif,54.08758132989913,43.3958941753089,54.763595115013885,30.330490425937036,38.49261672263576,13.53039007652543
401.0,0.000331,144.93851395197925,177.94005515898766,55.58217066839715,31.831909778247052,18.126275463307675,,-0.03855220896936031,20.99200760941878,,24,35,5,64,39,43,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_81.tif,54.08851456400877,43.33848229772821,54.79601936320903,30.312914917265594,38.50266793396379,13.520309624542298
402.0,0.000328,144.8148060548723,177.52688426363923,55.58995584988963,19.988953555208596,16.782491554186635,29.414902699637704,177.49055897899203,20.679604515894457,2586.538314334633,0,37,5,73,39,43,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_82.tif,54.12927318844248,43.370937106278625,54.75624837789656,30.33188845353764,38.473078062361246,13.545672050750031
403.0,0.000325,144.72821939586646,177.58314785373608,55.67742448330684,,17.214490531043328,27.82842025806956,,20.729809400102543,7844.477176200804,28,36,5,70,40,43,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_83.tif,54.12732213935335,43.38351814416857,54.752913243730205,30.34126351623376,38.47775063160364,13.51961817304425
404.0,0.000324,144.94041692594897,177.53235843186062,55.56891723708774,36.405450957679186,17.327869919267474,28.621605513059947,47.40008634258772,21.087776797812285,7801.79794438882,28,36,5,86,41,43,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_84.tif,54.09815633529646,43.393680039397886,54.75246992555928,30.347750883621686,38.49251694301853,13.518265830900036
405.0,0.000323,145.19794637763835,177.8671664900986,55.62496944014343,20.718964809907142,17.516442745912368,27.199862010164324,158.98307362708098,20.952738388123336,7840.938443998614,1,37,5,85,42,43,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_85.tif,54.092537340239005,43.369648603872065,54.78495664938893,30.338847655416888,38.4735170035114,13.548510491170187
406.0,0.000321,144.54884318766068,177.4313473461364,55.54392862543475,28.780733661696186,17.30658848003544,26.654008808529394,4367.193458289316,20.510621999738564,7936.041916740048,20,37,5,70,42,43,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_86.tif,54.089686018904665,43.37846608034152,54.79680761859128,30.316082253244712,38.49481720555655,13.535713507862525
407.0,0.000321,144.63521821631878,177.8578368121442,55.479240986717265,27.07077287160735,18.173966855280046,27.561875893176325,23.671290637726734,20.730165425963754,8858.673903725014,14,35,5,74,40,43,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_87.tif,54.076297945652975,43.377396270265955,54.788540493803175,30.348288621403896,38.48604454360282,13.537564694181047
407.0,0.000319,144.99578585921648,177.7761823006087,55.64273450913064,21.312349621923648,17.417959833124772,27.358287394188014,44.60504147478531,20.618362601227965,7654.041427257976,1,37,5,75,40,43,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_88.tif,54.049338635159984,43.37585029832873,54.742027416319075,30.33362271633218,38.51545769491454,13.525539757028692
408.0,0.000317,144.90897328563818,177.46868102595326,55.663368597305734,21.08672183641162,17.39840599096248,28.23551188293074,58.865750366525546,20.676686358470192,8138.91755167429,1,36,5,83,38,43,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_89.tif,54.04084699302874,43.378771666564454,54.72243802991956,30.339544601538165,38.47317156432413,13.532984394847414
409.0,0.000317,145.06519083969465,177.47770992366412,55.6648854961832,31.636443618813328,17.496583711385423,26.899765928672096,4069.6463771793397,20.22908199356695,9360.445143893327,23,37,5,67,42,43,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_90.tif,54.01171044973726,43.36904623653417,54.69747260734219,30.3280841359031,38.48874818383816,13.54717845339477
410.0,0.000317,145.17471459426102,177.63915458191917,55.658284480098736,38.201825055808925,17.65246527668393,28.686486308773105,69.37519362503951,20.69088762242616,8811.387998068813,29,36,5,66,40,43,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_91.tif,54.01751180232141,43.37565102300824,54.711960573983376,30.354535093475448,38.481581596186395,13.534998073602253
411.0,0.000316,145.46540636863716,177.76415898349734,55.83187417680328,20.561477414017368,17.26365215403713,28.54991394282989,150.0183201168453,20.602631874281464,136.51671133666636,1,36,9,73,39,41,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_92.tif,53.98840492947619,43.36472292126663,54.67597159120871,30.357170781487515,38.4920519595084,13.529428743502141
412.0,0.000315,145.50199078772738,177.59317667265205,55.93043953470216,32.336490279759154,17.495748618012687,27.206156685593413,4204.040393401097,21.087616841738402,7314.894110563974,22,37,5,62,40,43,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_93.tif,53.968975203019745,43.35730051683869,54.593431442478014,30.359773251025494,38.51334078603265,13.527144258967942
413.0,0.000315,145.70137509549275,177.84132925897632,56.01390374331551,22.316952206749445,17.608862369473563,28.33442795596535,8.922601719478779,20.68541615005981,7190.724461804962,4,37,7,80,41,42,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_94.tif,53.95858079068555,43.38103639135494,54.59548404166814,30.346265344890053,38.5119257645054,13.514482653275543
414.0,0.000315,146.2541153051068,177.86555393920833,56.01699716713881,20.176009845333134,17.570269734747402,29.436950970193017,4431.427278767079,20.914150453087444,8051.368567852462,0,36,5,73,39,43,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_95.tif,53.89713672473138,43.376884011119614,54.5979815154489,30.338436571608057,38.504159094176664,13.528691784735074
415.0,0.000314,147.04709881039088,178.31666262037712,56.23695071619325,28.64657257340273,17.939282227463046,28.2260599154271,5416.525865817408,21.254162085105992,8015.155256399966,15,35,7,69,39,42,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_96.tif,53.85635980300056,43.39752362081618,54.56690986012779,30.35337999109551,38.52442909080677,13.539135440050654
416.0,0.000313,147.5856193825713,178.00382962094568,56.33145760062524,33.81005149887618,17.586662224494628,28.966722210512465,150.5478309187555,20.99833119355182,6870.056932901645,25,35,9,72,39,41,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_97.tif,53.81085683964587,43.373023047921045,54.51132206098832,30.351872896982456,38.495620091510254,13.530927727776614
417.0,0.000313,148.23876231527095,178.22136699507388,56.4217210591133,-45.70923397279423,17.484257855661617,28.79988714384127,2.3191682248737444,20.65261442122638,136.33748675051447,28,36,10,36,41,41,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_98.tif,53.69707225333581,43.34072440283798,54.45578017846449,30.374486868080574,38.52941887804195,13.538079562801574
418.0,0.000311,149.97006077886996,178.1206573122233,56.68357469798154,4.272794823552228,17.617633661677413,28.837858778152206,8.569250341564318,20.959225086931056,91.81638889486896,30,36,9,42,40,41,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_100.tif,53.47160509763836,43.35764259541818,54.39081467047558,30.34954726963337,38.5233257534078,13.537997304817704
418.0,0.000312,148.86585177162308,178.19634844499458,56.51810304812007,45.18532128506973,17.375449791982398,,16.64325661853833,20.516146270160448,,30,36,8,43,40,42,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_99.tif,53.61385326154742,43.36702373830299,54.483290055615406,30.363751922837068,38.54540138215116,13.542568437881988
419.0,0.000311,151.3630811512329,178.07450950454233,56.834567524238494,3.772792855510706,17.714326331321868,30.568525110609926,6.004224580933449,20.498863255509505,119.95596541651275,30,36,9,42,40,41,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_101.tif,53.39804408623572,43.39198867528824,54.28312934198013,30.369281864926958,38.51976637208812,13.556786249657478
420.0,0.000312,152.34428842504744,178.10762808349145,57.006375711574954,4.072369559018147,17.348581710555184,30.232512583075426,9.261650990966892,20.684738717799075,6069.9609856782445,30,37,9,43,40,41,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_102.tif,53.260892635078044,43.3686422042745,54.260682582859666,30.349894077929946,38.54225958932364,13.518365401386575
421.0,0.000312,154.15037536387314,178.19289106787193,57.1837750880956,3.963851623516756,17.239377851775668,27.943351137367657,12.410825572437458,20.57281008231912,155.20844106285728,30,37,9,42,40,41,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_103.tif,53.07761249806811,43.36323163365762,54.17509849600189,30.36193490067729,38.52148891076595,13.553233388302653
422.0,0.00031,156.53327263698063,178.44843568945538,57.860784638304914,3.979674915554004,17.41919111171474,30.066680750354806,7.947600284742255,20.871107366941292,8423.96642538422,30,36,5,42,39,43,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_104.tif,52.89993787128517,43.33751589739213,54.06578273544718,30.39322611944047,38.52472711216161,13.53735083839479
423.0,0.00031,158.2208196852281,178.6129264200687,57.967564112806585,3.5629425692331878,17.19136416406952,31.764519496096092,74.31988305169698,20.37423133317283,8841.375439508029,29,37,9,40,40,41,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_105.tif,52.73699411749855,43.31719579299172,54.02813335538466,30.401153273245978,38.54680238565316,13.520460872681165
424.0,0.000308,160.012100456621,178.2089802130898,58.234703196347034,4.076500158105053,17.890304113470126,,7.1161502390198725,20.441070633310364,,30,37,8,42,39,42,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_106.tif,52.55945017476323,43.360523661359046,53.888276851663086,30.40608468062014,38.54428129374556,13.556232063606569
425.0,0.000309,162.15708812260536,178.45570881226053,58.54590038314176,4.116867924905727,17.593199835420904,29.76149758703894,15.584746909386354,20.994307698485585,783.7945431802069,30,36,9,42,39,41,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_107.tif,52.428347234364296,43.32089012288055,53.804752206736964,30.429356142050423,38.54241090118844,13.559780844580798
426.0,0.000308,164.43616248082049,178.85116692239362,59.11636921586045,3.6951507013604257,17.383250528154573,28.759630059864605,49.713005227420545,19.876449981413362,104.05170306698112,29,37,8,39,39,42,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_108.tif,52.22272326126982,43.35297198645062,53.705453815239096,30.42865063723687,38.54640824955276,13.556215660935635
427.0,0.000308,166.67426004652282,178.86941525627657,59.46226036736986,3.8651471362630234,17.677371619221987,,21.32891643333138,21.066666116645536,,29,35,8,40,40,42,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_109.tif,52.04970239584817,43.35523741404013,53.58906188454046,30.467528230044543,38.53607567831782,13.553538571945028
428.0,0.000308,169.09922983380625,178.80851236319415,59.963032022699636,4.173982129184978,17.60833571875783,31.57990462593831,9.629206689358323,20.90589052965619,8264.150228781866,30,36,8,42,39,42,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_110.tif,51.824111544563124,43.34611124486138,53.43211328693263,30.481486346741047,38.57362000323721,13.55425177517833
429.0,0.000307,171.06819080768926,178.8793608100625,60.50177992247449,3.942378070550643,17.44744937348418,,4.511747963204221,21.030470269951476,,29,36,9,39,38,41,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_111.tif,51.7017863344421,43.33882153568835,53.30642792980676,30.501147066344874,38.54510364786349,13.571472653742205
429.0,0.000307,173.2410009472687,178.9406378275971,60.83738553836438,,17.353363432765217,30.283685615241264,,20.48460037939786,7499.205346928709,29,36,9,39,38,41,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_112.tif,51.55711087629413,43.34715460424736,53.152773885151966,30.51335381071048,38.52775474012052,13.546440323451254
430.0,0.000307,174.8305148440436,178.46275836151824,61.35700864336715,3.9593370365732743,17.20955027847019,33.952566213250385,-1.7796250489909646,20.616039538141607,5657.0420840619645,29,37,9,39,41,41,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_113.tif,51.361126683060206,43.340378622896196,53.03270635936572,30.53552396265025,38.57706910282689,13.575979812704032
431.0,0.000308,177.066420374155,178.90913378399623,62.14722527904418,3.878043244950372,17.44484959023093,32.021697305800785,5.024473000051011,20.913481151763282,7283.763203150553,29,36,9,39,40,41,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_114.tif,51.23607155873622,43.33064010874828,52.83940923584401,30.57226035774041,38.577900971933346,13.568022999176613
432.0,0.000307,178.86139702993634,178.97297084937534,62.780309578062386,3.9880270307171677,16.921398753918517,,-0.3522796566638019,20.13705970598955,,29,38,9,40,39,41,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_115.tif,51.10464032852319,43.3159419068228,52.680575215424184,30.585595744802358,38.56325937125871,13.59557950200562
433.0,0.000308,181.05082319255547,179.24107213870994,63.46003340491529,4.105890400329099,17.054170664841568,32.827896973827926,24.47591977442529,20.34596843794841,144.0956116343229,29,38,9,39,41,41,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_116.tif,50.944925916554205,43.322410208031776,52.525530685576705,30.603898254751464,38.559756886543205,13.580706695091887
434.0,0.000306,182.52530270102451,178.79191244954984,64.14063955293388,4.190882821529526,17.871672821576908,32.044953726852555,15.769933588652561,21.8979726672483,7336.530682894357,29,35,7,39,39,42,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_117.tif,50.83898410311712,43.32669374076156,52.37034419667275,30.641691641974848,38.57961064528522,13.570789992110244
435.0,0.000307,184.65864262136705,179.29965381209243,64.93205055953626,4.22163624565779,17.808913776379082,,8.260259830523427,20.668701669179097,,29,36,9,39,39,41,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_118.tif,50.732827442782124,43.297101901547364,52.164423493002666,30.666861698301176,38.57686945378278,13.600146803369038
436.0,0.000306,186.1389630348621,179.30817762678961,65.92598883766077,4.256058282417692,18.328342207470065,31.710499333469045,3.559668634172412,21.100095963290173,887.6222438154763,29,35,9,39,39,41,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_119.tif,50.602987264235395,43.30818206710884,51.97394861375412,30.700725175514375,38.587429464355395,13.601914254830726
437.0,0.000308,187.1572839893367,179.3129214364121,66.56860592755214,4.173985461178075,17.37150359900928,28.67928831180475,22.613009887676306,20.232111811226336,8747.725744493326,29,37,2,39,38,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_120.tif,50.55327598948305,43.30322126738719,51.786388006822015,30.729666561094994,38.577138966758014,13.610478483326581
438.0,0.000308,188.84430887514625,179.36687280628448,67.65569112485375,4.266894515125097,17.255858422898648,28.241764174687436,-0.9096672601662332,20.623362290289304,7784.632096779172,29,37,2,40,39,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_121.tif,50.45973135502726,43.332676545354246,51.58997638246571,30.729716764665923,38.60057755098998,13.5988131941974
439.0,0.000308,190.25652315720808,179.40631115459882,68.9116927592955,4.239106690156504,17.61516363380405,29.17871866949365,18.356323485314928,20.401054298720062,6005.697003149375,29,37,2,40,41,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_122.tif,50.367406161043604,43.31091940466467,51.3961033352147,30.754153548655857,38.58688078885976,13.595197442296065
439.0,0.000308,190.93755965637925,179.26105631562203,69.70163856188356,4.342886661894918,17.608674014062096,28.320231229490542,8.682585892351753,20.58901696156403,7500.687666521144,29,36,4,39,42,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_123.tif,50.325303368052964,43.335251389955054,51.176487437363704,30.778897189588527,38.59150984838064,13.616427913622104
440.0,0.000308,192.04960170813828,179.66321754126633,70.85144124168514,,17.525912129197682,29.029519107679636,,20.726589505751623,7547.235792282995,29,36,4,39,38,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_124.tif,50.26683793810624,43.33120878487987,50.958566596890435,30.809346494551413,38.579389685975464,13.630519798135746
441.0,0.000306,193.2094327176781,179.7791062005277,72.0549142480211,4.42318932672497,17.676691597765824,22.77883509690231,2.529744900847772,20.13065132984713,6442.213892993372,29,35,0,39,40,38,./pilatus/InAs0799/InAs0799time1a/InAs0799time1a_1_125.tif,50.19394011037689,43.33993636833534,50.71237993230207,30.814957383866126,38.589146017563145,13.638215457006782
