,NIG,Int_WZ,Int_ZB,Int_TW,FWHM_x_WZ,FWHM_x_ZB,FWHM_x_TW,FWHM_y_WZ,FWHM_y_ZB,FWHM_y_TW,max_pos_x_WZ,max_pos_x_ZB,max_pos_x_TW,max_pos_y_WZ,max_pos_y_ZB,max_pos_y_TW,name,COM_x_WZ,COM_x_ZB,COM_x_TW,COM_y_WZ,COM_y_ZB,COM_y_TW,Monitor
44.0,0.000345,25.62014982712255,36.32885132539378,479.8465232424126,6.259518732584981,5.485747084236861,-2.8318438112791453,40.92695489879042,18.644426474927858,40.93635627139507,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_30.tif,34.79236158751223,50.09836988706061,38.9886833133113,35.90848225163726,38.585315236242124,12.569034791105652,10412.0
45.0,0.000346,25.80950369588173,36.50939809926082,481.48859556494193,6.120596245944515,5.3991787824014565,-2.8249705167176944,44.59847973495168,18.8762268267164,30.983579852032943,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_31.tif,34.818878469494635,50.15105974362534,38.980415803944865,35.98646569782666,38.61398028599195,12.567078689658546,9470.0
46.0,0.000346,25.803480561774883,36.445654386322005,481.33706492977814,6.166726112587013,5.55828830667329,-2.8310937686974174,39.2229766670513,17.935452832057795,29.475644618306756,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_32.tif,34.82640556903114,50.016008823981124,38.95384933836094,36.04654795006804,38.61526325342418,12.567172021080772,9826.0
47.0,0.000345,25.642753412721465,36.33546325878594,479.89495594926905,6.154836340404556,5.6126064953137424,-2.829267136282039,59.99935828140099,18.77082798036998,26.08220206080553,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_33.tif,34.751861332608435,50.112072985193535,38.98450321626603,35.94778829890057,38.576474318494895,12.571569761753215,10329.0
48.0,0.000345,25.62093553907587,36.28712683019585,478.9422894086328,6.177395158633049,5.459698884971201,-2.8242542164982787,46.91545508115793,17.11840579360419,31.21661960391608,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_34.tif,34.802468448610476,50.11875242357232,38.985008481364325,35.90713631016658,38.54274133540145,12.568027688255022,10518.0
49.0,0.000346,25.603515811598356,36.33954332664565,480.3948600363046,6.153074232543906,5.414313898969101,-2.8303340388750975,51.22081175105323,18.183224807680816,34.61184219996769,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_35.tif,34.83737947401415,50.12331018019486,38.976867497578205,35.94270724499239,38.62723008891436,12.56963367090979,10467.0
50.0,0.000343,25.460062719055525,36.211584578491056,479.50092233905184,6.161232159272744,5.5964292815703365,-2.8272599984790596,44.19935883786797,18.39207772200424,30.683394920306807,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_36.tif,34.835533513501765,50.06119111781277,38.981962776044774,35.866677776248196,38.647264687753115,12.568883013971245,10842.0
51.0,0.000342,25.516792452830188,36.24245283018868,480.3233018867925,6.138121948507247,5.593599902523938,-2.8260813571154824,52.59481993565267,19.000810255213953,27.97339400700828,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_37.tif,34.800786015868205,50.1575057917068,38.98778849230285,35.9610504366344,38.5365202904964,12.570942095408615,10600.0
52.0,0.000346,25.706446921958314,36.22200678623364,480.67707222491515,6.265457041794296,5.471245062703921,-2.8246599688022154,44.102594305316906,18.87891824013277,21.25348494758556,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_38.tif,34.86402651963705,50.15634986483955,39.00099189541977,35.90594051938061,38.63807242459117,12.57063453070721,10315.0
53.0,0.000346,25.614664884475847,36.386194386098914,479.90605308382663,6.200122983931052,5.611042576801426,-2.833077838487041,40.79283009975706,17.51926779572727,27.49590247654331,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_39.tif,34.796114623091604,50.172984631693296,38.988296910635874,35.929314766221374,38.55241413873721,12.570605482582836,10474.0
54.0,0.000343,25.570898799648678,36.440519176344296,480.8686444813116,6.237964647361567,7.50577072185035,-2.831144489211166,40.94628191452318,23.739307200586605,29.303521029714858,46,38,13,28,52,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_40.tif,34.80476672073276,50.1343711670407,38.97813721914795,35.96745348726267,38.587786484416426,12.572579874300375,10247.0
55.0,0.000344,25.603792025019548,36.29173182173573,480.6790461297889,6.158646018478606,5.583242608527572,-2.8354405114675494,50.92604150393478,18.42174328904597,25.17181049097903,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_41.tif,34.78884868195039,50.14867626980344,38.96828767128858,35.966397941811906,38.57459127423338,12.571275324766159,10232.0
57.0,0.000343,25.45377367291725,36.14702864073141,479.31084989271386,6.12185381690186,7.490123644651114,-2.83699211989382,40.95873092935109,21.641393168592447,31.080915207838274,46,38,13,28,52,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_42.tif,34.80497656126873,50.06854126877613,38.981053316706024,35.97267252848749,38.593947762349664,12.565331051652548,10719.0
58.0,0.000346,25.597112736252257,36.29281033336499,480.07484091556654,6.206234452525959,5.469222302365455,-2.8312121459468935,47.64720973333754,17.681072332859067,26.141752035142186,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_43.tif,34.77992074564398,50.08721184318303,38.96147532162095,36.002129775297576,38.561389276340066,12.566248930699855,10529.0
59.0,0.000343,25.656812582906955,36.18324805760849,479.78984271366306,6.230790375627129,5.711878057245677,-2.8288603043627893,37.77154168786929,17.088273995544768,25.310955514417778,46,40,13,28,54,40,./pilatus/InAs0800/time2a/InAs0800time2a_1_44.tif,34.77902150069059,50.05034592199603,38.95595396411558,35.9913805201232,38.6130230073479,12.56825065930025,10554.0
